cyclone_id,split,raw_image_count,raw_tcir_vmax_proxy_kt_mean,raw_embed_00,raw_embed_01,raw_embed_02,raw_embed_03,raw_embed_04,raw_embed_05,raw_embed_06,raw_embed_07,raw_embed_08,raw_embed_09,raw_embed_10,raw_embed_11,raw_embed_12,raw_embed_13,raw_embed_14,raw_embed_15,raw_embed_16,raw_embed_17,raw_embed_18,raw_embed_19,raw_embed_20,raw_embed_21,raw_embed_22,raw_embed_23,raw_embed_24,raw_embed_25,raw_embed_26,raw_embed_27,raw_embed_28,raw_embed_29,raw_embed_30,raw_embed_31,infrared_image_count,infrared_tcir_vmax_proxy_kt_mean,infrared_embed_00,infrared_embed_01,infrared_embed_02,infrared_embed_03,infrared_embed_04,infrared_embed_05,infrared_embed_06,infrared_embed_07,infrared_embed_08,infrared_embed_09,infrared_embed_10,infrared_embed_11,infrared_embed_12,infrared_embed_13,infrared_embed_14,infrared_embed_15,infrared_embed_16,infrared_embed_17,infrared_embed_18,infrared_embed_19,infrared_embed_20,infrared_embed_21,infrared_embed_22,infrared_embed_23,infrared_embed_24,infrared_embed_25,infrared_embed_26,infrared_embed_27,infrared_embed_28,infrared_embed_29,infrared_embed_30,infrared_embed_31,timestamp,hours_before_landfall,temporal_data_source_needed,wind_speed_kt,pressure_hpa,rainfall_mm,temperature_c,meteorological_data_source_needed,latitude,longitude,district,coastal_distance_km,elevation_m,geographic_data_source_needed,district_population,infrastructure_index,exposure_data_source_needed,historical_basin_frequency,historical_landfall_rate,historical_data_source_needed,matched_storm_name,matched_storm_id,matched_basin,is_odisha_relevant,identity_match_time_diff_hours,identity_match_dist_km,nearest_odisha_district,district_households,district_literacy_rate,district_worker_participation_rate,district_urban_population_pct
37,test,1,49.122340369229605,0.0,0.9505929350852966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0036100149154663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1844588816165924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4967565238475799,0.0,0.0,0.0,0.0,0.0,0.0,1,48.97621620180936,0.0,0.4659507572650909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8519828915596008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2708694040775299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4439273476600647,0.0,0.3200631439685821,0.0,0.0,0.0,0.0,2019-04-30 09:00:00,69.0,per-image capture timestamp from the original (pre-rename) data source,85.0,966.0,,,IMD best-track records for the matching storm/date,12.87,85.25,,657.7,,cyclone-center lat/lon (from best-track) + Odisha district boundaries/DEM,613192.0,,Census/WorldPop population + district infrastructure inventory (e.g. OSDMA),,,"the storm's year, to join against imd_cyclone_frequency_1891_2016.csv",FANI,2019-002,BOB,True,,15.5,Malkangiri,137599.0,0.3991,0.5066,0.0808
38,train,1,31.87044984474176,0.0,1.48566997051239,0.5994341969490051,0.0,2.071420907974243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.404263615608215,0.0,0.0,0.6761032342910767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4672337174415588,0.0,0.0,0.0,0.0,1,34.063981236099835,0.0,1.2655606269836426,0.6678897142410278,0.0,1.2994985580444336,0.0,0.0,0.0,0.0,0.024687223136425,0.0,0.0,0.0,1.1042336225509644,0.0,0.0,0.4357904493808746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7446253299713135,0.0,0.0,0.0,0.0,2018-11-11 02:00:00,,per-image capture timestamp from the original (pre-rename) data source,35.0,999.0,,,IMD best-track records for the matching storm/date,14.33,89.54,,716.1,,cyclone-center lat/lon (from best-track) + Odisha district boundaries/DEM,,,Census/WorldPop population + district infrastructure inventory (e.g. OSDMA),,,"the storm's year, to join against imd_cyclone_frequency_1891_2016.csv",GAJA,2018-013,BOB,False,1.0,116.5,,,,,
39,train,1,27.869374886208448,0.0,2.043745279312134,0.7164128422737122,0.0,0.8900374174118042,0.0,0.0,0.9849316477775574,0.0,0.0,0.0,0.0,0.0,0.2627604603767395,0.0,0.0,0.8633766174316406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6661487817764282,0.0,0.0,0.0,0.0,1,46.78454340181126,0.0,0.6746267676353455,0.2782841920852661,0.0,0.3256596624851227,0.0,0.0,0.3288838863372803,0.0,1.0857250690460205,0.0,0.0,0.0,0.7394224405288696,0.0,0.0,0.2448451071977615,0.6441019773483276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8279496431350708,0.0,0.6907050609588623,0.0,0.0,0.0836309716105461,0.1720426678657531,2019-11-07 03:00:00,48.0,per-image capture timestamp from the original (pre-rename) data source,35.0,998.0,,,IMD best-track records for the matching storm/date,14.93,89.54,,658.9,,cyclone-center lat/lon (from best-track) + Odisha district boundaries/DEM,1698730.0,,Census/WorldPop population + district infrastructure inventory (e.g. OSDMA),,,"the storm's year, to join against imd_cyclone_frequency_1891_2016.csv",BULBUL,2019-009,BOB,True,0.0,37.0,Puri,367269.0,0.7605,0.366,0.156
40,train,4,32.73315792949258,0.0,2.055070012807846,0.571372002363205,0.0,0.7640450596809387,0.0,0.0,0.47753964364528656,0.0,0.20300175249576569,0.0,0.0,0.4176749885082245,0.3165860176086426,0.0,0.0,0.5182220488786697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8056964874267578,0.0,0.0,0.0,0.0,4,38.634602797931066,0.0,1.083244189620018,0.3483601063489914,0.0,0.5768544226884842,0.0,0.0,0.20965984463691711,0.0,0.239470012485981,0.0,0.0,0.0,0.5538512170314789,0.0,0.0,0.3856011889874935,0.0439610406756401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11590523272752762,0.0,0.6898993700742722,0.0,0.0,0.0,0.0,2016-10-26 00:00:00,,per-image capture timestamp from the original (pre-rename) data source,40.0,996.0,,,IMD best-track records for the matching storm/date,16.7,88.32,,420.6,,cyclone-center lat/lon (from best-track) + Odisha district boundaries/DEM,,,Census/WorldPop population + district infrastructure inventory (e.g. OSDMA),4.0,,"the storm's year, to join against imd_cyclone_frequency_1891_2016.csv",KYANT,2016-006,BOB,False,3.0,22.9,,,,,
41,val,1,28.73709894646379,0.0,2.2758543491363525,1.3880566358566284,0.0,0.7815486192703247,0.0,0.0,0.7464069724082947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2424060851335525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6430270671844482,0.0,0.0,0.0,0.0,1,35.7092555384703,0.0,0.9625501036643982,0.7660900950431824,0.0,1.0139408111572266,0.0,0.0,0.022875353693962,0.0,0.2440857142210006,0.0,0.0,0.0,0.765945553779602,0.0,0.0,0.2972607612609863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0286692399531602,0.0,1.1233325004577637,0.0,0.0,0.0,0.0,2013-05-13 02:30:00,,per-image capture timestamp from the original (pre-rename) data source,40.0,994.0,,,IMD best-track records for the matching storm/date,12.49,84.93,,678.3,,cyclone-center lat/lon (from best-track) + Odisha district boundaries/DEM,,,Census/WorldPop population + district infrastructure inventory (e.g. OSDMA),5.0,,"the storm's year, to join against imd_cyclone_frequency_1891_2016.csv",VIYARU,2013-001,BOB,False,6.5,130.9,,,,,
42,val,2,35.03002200015644,0.0,2.0097382366657257,0.586929053068161,0.0,0.8316569328308105,0.0,0.0,0.638819932937622,0.0,0.3598816394805908,0.0,0.0,0.0,0.0,0.0,0.0,0.4936963319778442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24304431676864624,0.0,0.8496460914611816,0.0,0.0,0.0,0.0,2,39.155919808494474,0.0,1.0541005730628967,0.2568879500031471,0.0,0.6768495589494705,0.0,0.0,0.3803845942020416,0.0,0.3094428479671478,0.0,0.0,0.0,0.6135438084602356,0.0,0.0,0.4129042625427246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1835813969373703,0.0,0.564266324043274,0.0,0.0,0.0,0.0,2021-12-04 09:00:00,27.0,per-image capture timestamp from the original (pre-rename) data source,35.0,1001.0,,,IMD best-track records for the matching storm/date,16.5,84.7,,257.5,,cyclone-center lat/lon (from best-track) + Odisha district boundaries/DEM,577817.0,,Census/WorldPop population + district infrastructure inventory (e.g. OSDMA),,,"the storm's year, to join against imd_cyclone_frequency_1891_2016.csv",JAWAD,2021-010,BOB,True,,0.0,Gajapati,128523.0,0.4544,0.5087,0.1223
43,test,2,32.05468527515387,0.0,2.155128240585327,1.009139209985733,0.0,0.6967650055885315,0.0,0.0,0.5744529366493225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2694219872355461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0953551530838013,0.0,0.0,0.0,0.0,2,33.45824247993494,0.0,1.3729053735733032,0.8353281021118164,0.0,0.9996832609176636,0.0,0.0,0.4028221294283867,0.0,0.09543871134519576,0.0,0.0,0.0,0.6528475657105446,0.0,0.0,0.5236925631761551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0380023270845413,0.0,1.0815830826759338,0.0,0.0,0.0,0.0,2013-05-13 03:00:00,,per-image capture timestamp from the original (pre-rename) data source,40.0,994.0,,,IMD best-track records for the matching storm/date,12.57,85.24,,686.1,,cyclone-center lat/lon (from best-track) + Odisha district boundaries/DEM,,,Census/WorldPop population + district infrastructure inventory (e.g. OSDMA),5.0,,"the storm's year, to join against imd_cyclone_frequency_1891_2016.csv",VIYARU,2013-001,BOB,False,12.0,85.0,,,,,
44,train,4,39.537954276550316,0.0,1.32979217171669,0.3724276050925254,0.0,0.7894639670848845,0.0,0.0,0.2705332040786743,0.0,0.456710547208786,0.0,0.0,0.018960408866405477,0.24763585999608037,0.0,0.0,0.30270691495388746,0.2837719991803169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15881540626287458,0.0,0.5744746625423431,0.0,0.0,0.0,0.0,4,36.120000902640655,0.0,1.061142086982727,0.4204802308231592,0.0,0.9441657140851021,0.0,0.0,0.19035274535417557,0.0,0.11807852983474729,0.0,0.0,0.0,0.825424313545227,0.0,0.0,0.39055919647216797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7986188679933548,0.0,0.0,0.0,0.0,2018-11-13 02:30:00,,per-image capture timestamp from the original (pre-rename) data source,40.0,998.0,,,IMD best-track records for the matching storm/date,13.41,86.68,,652.0,,cyclone-center lat/lon (from best-track) + Odisha district boundaries/DEM,,,Census/WorldPop population + district infrastructure inventory (e.g. OSDMA),,,"the storm's year, to join against imd_cyclone_frequency_1891_2016.csv",GAJA,2018-013,BOB,False,3.5,13.4,,,,,
45,train,5,31.5113959612644,0.0,1.956652331352234,0.937226676940918,0.0,1.0529804706573487,0.0,0.0,0.3488642364740372,0.0,0.18028583526611328,0.0,0.0,0.2564161948859692,0.4715744495391846,0.0,0.0,0.623731079697609,0.04781903624534606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03508065044879912,0.0,1.025259757041931,0.0,0.0,0.0,0.0,5,34.502354961612205,0.0,1.3038883805274963,0.6796936869621277,0.0,0.8847939729690552,0.0,0.0,0.41728863716125486,0.0,0.17820655703544613,0.0,0.0,0.1104303777217865,0.882929053902626,0.0,0.0,0.6419653058052063,0.02909663692116734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07415960431098938,0.0,0.880603015422821,0.0,0.0,0.0,0.0,2013-05-14 03:00:00,,per-image capture timestamp from the original (pre-rename) data source,40.0,994.0,,,IMD best-track records for the matching storm/date,14.37,84.69,,480.8,,cyclone-center lat/lon (from best-track) + Odisha district boundaries/DEM,,,Census/WorldPop population + district infrastructure inventory (e.g. OSDMA),5.0,,"the storm's year, to join against imd_cyclone_frequency_1891_2016.csv",VIYARU,2013-001,BOB,False,3.0,99.1,,,,,
46,train,3,30.645956362774655,0.0,1.599961280822754,0.688178300857544,0.0,1.4234484036763508,0.0,0.0,0.3831554452578227,0.0,0.1658171017964681,0.0,0.0,0.0459674795468648,0.9576812982559203,0.0,0.0,0.667108952999115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1604375839233398,0.0,0.0,0.0,0.0,3,40.234736396773734,0.0,0.9566796620686849,0.4600468873977661,0.0,0.962736204266548,0.0,0.0,0.32448884348074597,0.0,0.4958016673723857,0.0,0.0,0.0690059761206309,0.9798081715901693,0.0,0.0,0.547440747419993,0.3098955651124318,0.0,0.0,0.0,0.0,0.12880252798398337,0.0,0.06819347540537517,0.40335142612457275,0.0,0.8916868070761362,0.0,0.0,0.20803131659825644,0.08409453431765236,2014-06-12 08:45:00,,per-image capture timestamp from the original (pre-rename) data source,45.0,986.0,,,IMD best-track records for the matching storm/date,17.51,64.27,,1900.8,,cyclone-center lat/lon (from best-track) + Odisha district boundaries/DEM,,,Census/WorldPop population + district infrastructure inventory (e.g. OSDMA),2.0,,"the storm's year, to join against imd_cyclone_frequency_1891_2016.csv",NANAUK,2014-003,ARB,False,2.75,81.1,,,,,
